edge,adamic_adar,jaccard,preferential_attachment,resource_allocation,common_neighbors,shortest_path,edge_persistence,cc_u_delta,cc_v_delta,label
"('huntershively', 'chrisgaskill')",0.43429448190325176,0.08333333333333333,22,0.1,1,2,2,0.0027972027972027955,0.0,1
"('huntershively', 'frankhayden')",0.20511990258137494,0.0625,66,0.007633587786259542,1,2,0,0.0027972027972027955,-0.1333333333333333,1
"('huntershively', 'johnlavorato')",0.9102392266268373,0.013157894736842105,726,0.3333333333333333,1,2,1,0.0027972027972027955,-0.002623732856290993,1
"('huntershively', 'paullucci')",0.0,0.0,66,0.0,0,3,0,0.0027972027972027955,0.0,1
"('rogeryang', 'dennisbenevides')",0.7749346377550465,0.2727272727272727,33,0.07028098195800059,3,2,1,-0.10909090909090913,0.0,1
"('michaelratner', 'jerrypeters')",0.24842549839846914,0.125,18,0.017857142857142856,1,2,0,0.4,1.0,1
"('michaelratner', 'jamessaunders')",0.24842549839846914,0.07692307692307693,48,0.017857142857142856,1,2,0,0.4,0.25,1
"('michaelratner', 'kimberlynelson')",0.28599966750267436,0.14285714285714285,12,0.030303030303030304,1,2,0,0.4,1.0,1
"('michaelratner', 'colleenraker')",0.0,0.0,6,0.0,0,4,0,0.4,0.0,1
"('stephanietaylor', 'pattithompson')",0.0,0.0,27,0.0,0,3,0,0.0,0.1313131313131313,1
"('stephanietaylor', 'sallybeck')",0.20511990258137494,0.011627906976744186,252,0.007633587786259542,1,2,0,0.0,0.002199273283610633,1
"('dhunsucker', 'jeremymorris')",0.0,0.0,7,0.0,0,3,0,0.047619047619047616,0.0,1
"('dhunsucker', 'jeffrichter')",1.0383673259838582,0.2,35,0.2909090909090909,2,2,0,0.047619047619047616,0.0,1
"('dhunsucker', 'volumemanagementportland')",0.0,0.0,14,0.0,0,3,0,0.047619047619047616,0.0,1
"('michellehargrave', 'markschroeder')",0.20038343021591398,0.08333333333333333,12,0.006802721088435374,1,2,0,0.0,-0.009090909090909094,1
"('michellehargrave', 'beverleyashcroft')",0.0,0.0,2,0.0,0,4,0,0.0,0.0,1
"('koriloibl', 'bilalbajwa')",0.2710850306818168,0.1111111111111111,9,0.025,1,2,0,0.12777777777777777,0.0,1
"('koriloibl', 'andrewlewis')",0.0,0.0,99,0.0,0,3,0,0.12777777777777777,0.0,1
"('koriloibl', 'moniquesanchez')",0.22953106112437666,0.08333333333333333,36,0.01282051282051282,1,2,0,0.12777777777777777,0.16666666666666666,1
"('koriloibl', 'johnlavorato')",0.0,0.0,594,0.0,0,3,0,0.12777777777777777,-0.002623732856290993,1
"('koriloibl', 'luchasjohnson')",0.9163279467515955,0.2,27,0.22619047619047616,2,2,0,0.12777777777777777,0.0,1
"('gonarvco', 'cameron')",0.7923008496331247,0.4,10,0.16025641025641024,2,2,0,1.0,0.20000000000000007,1
"('vikasdwivedi', 'vweldon')",0.0,0.0,15,0.0,0,5,0,0.0,0.01904761904761905,1
"('vikasdwivedi', 'johngriffith')",0.0,0.0,11,0.0,0,3,0,0.0,0.0,1
"('vikasdwivedi', 'jasonwolfe')",0.0,0.0,4,0.0,0,4,0,0.0,0.16666666666666666,1
"('vikasdwivedi', 'errolmclaughlin')",0.0,0.0,17,0.0,0,5,0,0.0,0.051470588235294115,1
"('bridgetteanderson', 'julissamarron')",0.0,0.0,24,0.0,0,4,0,0.0,0.06060606060606061,1
"('cathyphillips', 'markfrevert')",0.5369645065762618,0.09090909090909091,128,0.049107142857142856,2,2,1,0.21428571428571427,0.05833333333333335,1
"('cathyphillips', 'billdonovan')",0.0,0.0,8,0.0,0,4,0,0.21428571428571427,0.0,1
"('cathyphillips', 'chrismahoney')",0.0,0.0,16,0.0,0,3,0,0.21428571428571427,0.0,1
"('cathyphillips', 'sallybeck')",0.20511990258137494,0.01098901098901099,672,0.007633587786259542,1,2,0,0.21428571428571427,0.002199273283610633,1
"('mikesmith', 'peggymahoney')",0.0,0.0,32,0.0,0,3,0,-0.8214285714285714,0.04761904761904756,1
"('mikesmith', 'markknippa')",1.1586647250253064,0.2,32,0.35119047619047616,2,2,0,-0.8214285714285714,0.16666666666666666,1
"('mikesmith', 'scottstoness')",0.0,0.0,16,0.0,0,4,0,-0.8214285714285714,0.0,1
"('mikesmith', 'jeffdasovich')",1.2006619587084377,0.02666666666666667,1176,0.15031906906906906,4,2,0,-0.8214285714285714,0.0021025908956943465,1
"('mikesmith', 'maryhain')",1.2006619587084377,0.07407407407407407,400,0.15031906906906906,4,2,1,-0.8214285714285714,-0.009795918367346931,1
"('mikesmith', 'chrishilgert')",0.0,0.0,8,0.0,0,6,0,-0.8214285714285714,0.0,1
"('mikesmith', 'stevenkean')",0.52087750175191,0.017857142857142856,848,0.044763513513513514,2,2,0,-0.8214285714285714,-0.007176471327414724,1
