edge,adamic_adar,jaccard,preferential_attachment,label
"('juliamurray', 'sarashackleton')",0.0,0.0,15,1
"('chrisgermany', 'scottneal')",0.0,0.0,4,1
"('scottneal', 'chrisgermany')",0.0,0.0,4,1
"('scottneal', 'inarangel')",0.0,0.0,12,1
"('michellelokay', 'drewfossum')",1.2426698691192237,0.25,25,1
"('tklohman', 'drewfossum')",0.6213349345596119,0.125,20,1
"('davidbaumbach', 'kamkeiser')",0.0,0.0,1,1
"('matthewlenhart', 'inarangel')",1.3272716180510837,0.25,24,1
"('gregwhalley', 'timbelden')",1.1112187656957617,0.15384615384615385,56,1
"('gregwhalley', 'louisekitchen')",2.1060154550285004,0.2222222222222222,112,1
"('gregwhalley', 'davidport')",0.7213475204444817,0.1111111111111111,16,1
"('gregwhalley', 'richardshapiro')",0.0,0.0,32,1
"('shonawilson', 'rickbuy')",0.0,0.0,16,1
"('shonawilson', 'davidport')",0.0,0.0,8,1
"('gregjohnston', 'tanyarohauer')",0.6927848262175276,0.25,24,1
"('gregjohnston', 'elizabethsager')",1.2544461869426695,0.25,44,1
"('stevenharris', 'kevinhyatt')",1.8640048036788355,0.42857142857142855,25,1
"('stevenharris', 'rodhayslett')",0.6213349345596119,0.2,5,1
"('stevenharris', 'jeffdasovich')",0.6213349345596119,0.05263157894736842,75,1
"('davidoxley', 'timbelden')",0.7687944269412312,0.2222222222222222,28,1
"('davidoxley', 'barrytycholiz')",0.0,0.0,12,1
"('davidoxley', 'rickbuy')",0.48089834696298783,0.14285714285714285,16,1
"('davidoxley', 'wescolwell')",0.3789231816899512,0.2,8,1
"('kevinhyatt', 'stevenharris')",1.8640048036788355,0.42857142857142855,25,1
"('kevinhyatt', 'audreyrobertson')",0.6213349345596119,0.16666666666666666,10,1
"('timbelden', 'gregwhalley')",1.1112187656957617,0.15384615384615385,56,1
"('timbelden', 'davidoxley')",0.7687944269412312,0.2222222222222222,28,1
"('timbelden', 'travismccullough')",0.3789231816899512,0.1111111111111111,21,1
"('timbelden', 'sarahnovosel')",0.36926937306885504,0.14285714285714285,7,1
"('timbelden', 'richardshapiro')",1.2795085996956923,0.2222222222222222,28,1
"('timbelden', 'elizabethsager')",0.9102392266268373,0.058823529411764705,77,1
"('mikegrigsby', 'robertbadeer')",0.0,0.0,11,1
"('mikegrigsby', 'louisekitchen')",0.3898712452512801,0.041666666666666664,154,1
"('brenthendry', 'peterkeohane')",0.7405478445729188,0.18181818181818182,42,1
"('barrytycholiz', 'davidoxley')",0.0,0.0,12,1
"('barrytycholiz', 'tanyarohauer')",0.0,0.0,18,1
"('barrytycholiz', 'johnlavorato')",0.4170323914242463,0.06666666666666667,39,1
"('marycook', 'marieheard')",0.6927848262175276,0.18181818181818182,22,1
"('travismccullough', 'timbelden')",0.3789231816899512,0.1111111111111111,21,1
"('travismccullough', 'alanaronowitz')",0.0,0.0,6,1
"('travismccullough', 'tanajones')",0.7959555731141975,0.08695652173913043,66,1
